=== NEAR-EMPTY CSV FILES (1-5 data rows only — likely 1-2 stray trades) ===
Total: 3,927
These files have very few data rows (1-5). Either the strike had almost no
trading activity, or the data is incomplete. Vendor should confirm or backfill.

Format: SYMBOL  STRIKE  OPT  EXPIRY  ROWS  FILEPATH
NIFTY   21250  PE   2023-10-19  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-19/NIFTY_21250_PE_19_OCT_23.csv
NIFTY   21350  PE   2023-10-19  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-19/NIFTY_21350_PE_19_OCT_23.csv
NIFTY   21400  PE   2023-10-19  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-19/NIFTY_21400_PE_19_OCT_23.csv
NIFTY   21450  PE   2023-10-19  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-19/NIFTY_21450_PE_19_OCT_23.csv
NIFTY   21550  PE   2023-10-19  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-19/NIFTY_21550_PE_19_OCT_23.csv
NIFTY   21600  PE   2023-10-19  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-19/NIFTY_21600_PE_19_OCT_23.csv
NIFTY   21700  PE   2023-10-19  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-19/NIFTY_21700_PE_19_OCT_23.csv
NIFTY   17600  CE   2023-10-26  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_17600_CE_26_OCT_23.csv
NIFTY   17650  CE   2023-10-26  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_17650_CE_26_OCT_23.csv
NIFTY   17700  CE   2023-10-26  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_17700_CE_26_OCT_23.csv
NIFTY   17850  CE   2023-10-26  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_17850_CE_26_OCT_23.csv
NIFTY   17950  CE   2023-10-26  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_17950_CE_26_OCT_23.csv
NIFTY   18050  CE   2023-10-26  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_18050_CE_26_OCT_23.csv
NIFTY   20450  PE   2023-10-26  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_20450_PE_26_OCT_23.csv
NIFTY   20650  PE   2023-10-26  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_20650_PE_26_OCT_23.csv
NIFTY   20750  PE   2023-10-26  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_20750_PE_26_OCT_23.csv
NIFTY   20850  PE   2023-10-26  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_20850_PE_26_OCT_23.csv
NIFTY   21400  PE   2023-10-26  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-10-26/NIFTY_21400_PE_26_OCT_23.csv
NIFTY   17350  CE   2023-11-02  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_17350_CE_02_NOV_23.csv
NIFTY   17700  CE   2023-11-02  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_17700_CE_02_NOV_23.csv
NIFTY   17750  CE   2023-11-02  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_17750_CE_02_NOV_23.csv
NIFTY   17900  CE   2023-11-02  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_17900_CE_02_NOV_23.csv
NIFTY   17950  CE   2023-11-02  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_17950_CE_02_NOV_23.csv
NIFTY   20350  PE   2023-11-02  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20350_PE_02_NOV_23.csv
NIFTY   20550  PE   2023-11-02  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20550_PE_02_NOV_23.csv
NIFTY   20650  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20650_PE_02_NOV_23.csv
NIFTY   20700  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20700_PE_02_NOV_23.csv
NIFTY   20750  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20750_PE_02_NOV_23.csv
NIFTY   20800  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20800_PE_02_NOV_23.csv
NIFTY   20850  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20850_PE_02_NOV_23.csv
NIFTY   20900  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20900_PE_02_NOV_23.csv
NIFTY   20950  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_20950_PE_02_NOV_23.csv
NIFTY   21100  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_21100_PE_02_NOV_23.csv
NIFTY   21150  PE   2023-11-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_21150_PE_02_NOV_23.csv
NIFTY   21300  PE   2023-11-02  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-02/NIFTY_21300_PE_02_NOV_23.csv
NIFTY   17450  CE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_17450_CE_09_NOV_23.csv
NIFTY   17600  CE   2023-11-09  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_17600_CE_09_NOV_23.csv
NIFTY   17650  CE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_17650_CE_09_NOV_23.csv
NIFTY   17700  CE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_17700_CE_09_NOV_23.csv
NIFTY   17800  CE   2023-11-09  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_17800_CE_09_NOV_23.csv
NIFTY   17850  CE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_17850_CE_09_NOV_23.csv
NIFTY   18050  CE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_18050_CE_09_NOV_23.csv
NIFTY   18150  CE   2023-11-09  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_18150_CE_09_NOV_23.csv
NIFTY   18250  CE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_18250_CE_09_NOV_23.csv
NIFTY   18350  CE   2023-11-09  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_18350_CE_09_NOV_23.csv
NIFTY   20400  PE   2023-11-09  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20400_PE_09_NOV_23.csv
NIFTY   20450  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20450_PE_09_NOV_23.csv
NIFTY   20550  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20550_PE_09_NOV_23.csv
NIFTY   20650  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20650_PE_09_NOV_23.csv
NIFTY   20700  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20700_PE_09_NOV_23.csv
NIFTY   20750  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20750_PE_09_NOV_23.csv
NIFTY   20800  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20800_PE_09_NOV_23.csv
NIFTY   20850  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20850_PE_09_NOV_23.csv
NIFTY   20900  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20900_PE_09_NOV_23.csv
NIFTY   20950  PE   2023-11-09  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-09/NIFTY_20950_PE_09_NOV_23.csv
NIFTY   17650  CE   2023-11-16  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-16/NIFTY_17650_CE_16_NOV_23.csv
NIFTY   17700  CE   2023-11-16  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-16/NIFTY_17700_CE_16_NOV_23.csv
NIFTY   21200  PE   2023-11-16  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-16/NIFTY_21200_PE_16_NOV_23.csv
NIFTY   17500  CE   2023-11-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_17500_CE_23_NOV_23.csv
NIFTY   17650  CE   2023-11-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_17650_CE_23_NOV_23.csv
NIFTY   17750  CE   2023-11-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_17750_CE_23_NOV_23.csv
NIFTY   17800  CE   2023-11-23  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_17800_CE_23_NOV_23.csv
NIFTY   17850  CE   2023-11-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_17850_CE_23_NOV_23.csv
NIFTY   17900  CE   2023-11-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_17900_CE_23_NOV_23.csv
NIFTY   17950  CE   2023-11-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_17950_CE_23_NOV_23.csv
NIFTY   18050  CE   2023-11-23  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18050_CE_23_NOV_23.csv
NIFTY   18100  CE   2023-11-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18100_CE_23_NOV_23.csv
NIFTY   18150  CE   2023-11-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18150_CE_23_NOV_23.csv
NIFTY   18200  CE   2023-11-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18200_CE_23_NOV_23.csv
NIFTY   18250  CE   2023-11-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18250_CE_23_NOV_23.csv
NIFTY   18300  CE   2023-11-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18300_CE_23_NOV_23.csv
NIFTY   18350  CE   2023-11-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18350_CE_23_NOV_23.csv
NIFTY   18400  CE   2023-11-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18400_CE_23_NOV_23.csv
NIFTY   18450  CE   2023-11-23  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18450_CE_23_NOV_23.csv
NIFTY   18550  CE   2023-11-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18550_CE_23_NOV_23.csv
NIFTY   18650  CE   2023-11-23  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_18650_CE_23_NOV_23.csv
NIFTY   20900  PE   2023-11-23  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_20900_PE_23_NOV_23.csv
NIFTY   21050  PE   2023-11-23  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_21050_PE_23_NOV_23.csv
NIFTY   21100  PE   2023-11-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_21100_PE_23_NOV_23.csv
NIFTY   21150  PE   2023-11-23  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_21150_PE_23_NOV_23.csv
NIFTY   21200  PE   2023-11-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_21200_PE_23_NOV_23.csv
NIFTY   21250  PE   2023-11-23  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_21250_PE_23_NOV_23.csv
NIFTY   21300  PE   2023-11-23  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-23/NIFTY_21300_PE_23_NOV_23.csv
NIFTY   17950  CE   2023-11-30  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_17950_CE_30_NOV_23.csv
NIFTY   18250  CE   2023-11-30  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_18250_CE_30_NOV_23.csv
NIFTY   18450  CE   2023-11-30  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_18450_CE_30_NOV_23.csv
NIFTY   20950  PE   2023-11-30  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_20950_PE_30_NOV_23.csv
NIFTY   21050  PE   2023-11-30  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_21050_PE_30_NOV_23.csv
NIFTY   21100  PE   2023-11-30  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_21100_PE_30_NOV_23.csv
NIFTY   21150  PE   2023-11-30  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_21150_PE_30_NOV_23.csv
NIFTY   21250  PE   2023-11-30  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_21250_PE_30_NOV_23.csv
NIFTY   21300  PE   2023-11-30  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_21300_PE_30_NOV_23.csv
NIFTY   21400  PE   2023-11-30  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_21400_PE_30_NOV_23.csv
NIFTY   21450  PE   2023-11-30  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_21450_PE_30_NOV_23.csv
NIFTY   21600  PE   2023-11-30  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-11-30/NIFTY_21600_PE_30_NOV_23.csv
NIFTY   17650  CE   2023-12-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_17650_CE_07_DEC_23.csv
NIFTY   17750  CE   2023-12-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_17750_CE_07_DEC_23.csv
NIFTY   17800  CE   2023-12-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_17800_CE_07_DEC_23.csv
NIFTY   17850  CE   2023-12-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_17850_CE_07_DEC_23.csv
NIFTY   17900  CE   2023-12-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_17900_CE_07_DEC_23.csv
NIFTY   17950  CE   2023-12-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_17950_CE_07_DEC_23.csv
NIFTY   18050  CE   2023-12-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_18050_CE_07_DEC_23.csv
NIFTY   18100  CE   2023-12-07  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_18100_CE_07_DEC_23.csv
NIFTY   18200  CE   2023-12-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_18200_CE_07_DEC_23.csv
NIFTY   18250  CE   2023-12-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_18250_CE_07_DEC_23.csv
NIFTY   18300  CE   2023-12-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_18300_CE_07_DEC_23.csv
NIFTY   18400  CE   2023-12-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_18400_CE_07_DEC_23.csv
NIFTY   18750  CE   2023-12-07  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_18750_CE_07_DEC_23.csv
NIFTY   18850  CE   2023-12-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-07/NIFTY_18850_CE_07_DEC_23.csv
NIFTY   17900  CE   2023-12-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_17900_CE_14_DEC_23.csv
NIFTY   18450  CE   2023-12-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_18450_CE_14_DEC_23.csv
NIFTY   18600  CE   2023-12-14  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_18600_CE_14_DEC_23.csv
NIFTY   18650  CE   2023-12-14  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_18650_CE_14_DEC_23.csv
NIFTY   18750  CE   2023-12-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_18750_CE_14_DEC_23.csv
NIFTY   18800  CE   2023-12-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_18800_CE_14_DEC_23.csv
NIFTY   18850  CE   2023-12-14  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_18850_CE_14_DEC_23.csv
NIFTY   18950  CE   2023-12-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_18950_CE_14_DEC_23.csv
NIFTY   19350  CE   2023-12-14  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_19350_CE_14_DEC_23.csv
NIFTY   19450  CE   2023-12-14  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_19450_CE_14_DEC_23.csv
NIFTY   22050  PE   2023-12-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_22050_PE_14_DEC_23.csv
NIFTY   22150  PE   2023-12-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_22150_PE_14_DEC_23.csv
NIFTY   22250  PE   2023-12-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_22250_PE_14_DEC_23.csv
NIFTY   22300  PE   2023-12-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_22300_PE_14_DEC_23.csv
NIFTY   22350  PE   2023-12-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_22350_PE_14_DEC_23.csv
NIFTY   22450  PE   2023-12-14  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_22450_PE_14_DEC_23.csv
NIFTY   22500  PE   2023-12-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-14/NIFTY_22500_PE_14_DEC_23.csv
NIFTY   18600  CE   2023-12-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_18600_CE_21_DEC_23.csv
NIFTY   18700  CE   2023-12-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_18700_CE_21_DEC_23.csv
NIFTY   18800  CE   2023-12-21  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_18800_CE_21_DEC_23.csv
NIFTY   18850  CE   2023-12-21  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_18850_CE_21_DEC_23.csv
NIFTY   18900  CE   2023-12-21  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_18900_CE_21_DEC_23.csv
NIFTY   19150  CE   2023-12-21  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_19150_CE_21_DEC_23.csv
NIFTY   19450  CE   2023-12-21  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_19450_CE_21_DEC_23.csv
NIFTY   22600  PE   2023-12-21  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_22600_PE_21_DEC_23.csv
NIFTY   22650  PE   2023-12-21  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_22650_PE_21_DEC_23.csv
NIFTY   22850  PE   2023-12-21  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_22850_PE_21_DEC_23.csv
NIFTY   22900  PE   2023-12-21  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-21/NIFTY_22900_PE_21_DEC_23.csv
NIFTY   17350  CE   2023-12-28  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-28/NIFTY_17350_CE_28_DEC_23.csv
NIFTY   17400  CE   2023-12-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-28/NIFTY_17400_CE_28_DEC_23.csv
NIFTY   17450  CE   2023-12-28  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-28/NIFTY_17450_CE_28_DEC_23.csv
NIFTY   18850  CE   2023-12-28  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-28/NIFTY_18850_CE_28_DEC_23.csv
NIFTY   22750  PE   2023-12-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-28/NIFTY_22750_PE_28_DEC_23.csv
NIFTY   22900  PE   2023-12-28  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2023/2023-12-28/NIFTY_22900_PE_28_DEC_23.csv
NIFTY   18300  CE   2024-01-04  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_18300_CE_04_JAN_24.csv
NIFTY   18350  CE   2024-01-04  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_18350_CE_04_JAN_24.csv
NIFTY   18750  CE   2024-01-04  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_18750_CE_04_JAN_24.csv
NIFTY   18950  CE   2024-01-04  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_18950_CE_04_JAN_24.csv
NIFTY   19250  CE   2024-01-04  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_19250_CE_04_JAN_24.csv
NIFTY   19300  CE   2024-01-04  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_19300_CE_04_JAN_24.csv
NIFTY   19350  CE   2024-01-04  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_19350_CE_04_JAN_24.csv
NIFTY   19550  CE   2024-01-04  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_19550_CE_04_JAN_24.csv
NIFTY   19650  CE   2024-01-04  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_19650_CE_04_JAN_24.csv
NIFTY   19750  CE   2024-01-04  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_19750_CE_04_JAN_24.csv
NIFTY   22850  PE   2024-01-04  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_22850_PE_04_JAN_24.csv
NIFTY   22900  PE   2024-01-04  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_22900_PE_04_JAN_24.csv
NIFTY   23050  PE   2024-01-04  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_23050_PE_04_JAN_24.csv
NIFTY   23100  PE   2024-01-04  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_23100_PE_04_JAN_24.csv
NIFTY   23150  PE   2024-01-04  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_23150_PE_04_JAN_24.csv
NIFTY   23250  PE   2024-01-04  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-04/NIFTY_23250_PE_04_JAN_24.csv
NIFTY   19450  CE   2024-01-11  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-11/NIFTY_19450_CE_11_JAN_24.csv
NIFTY   19650  CE   2024-01-11  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-11/NIFTY_19650_CE_11_JAN_24.csv
NIFTY   19850  CE   2024-01-11  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-11/NIFTY_19850_CE_11_JAN_24.csv
NIFTY   20150  CE   2024-01-11  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-11/NIFTY_20150_CE_11_JAN_24.csv
NIFTY   20250  CE   2024-01-11  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-11/NIFTY_20250_CE_11_JAN_24.csv
NIFTY   22950  PE   2024-01-11  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-11/NIFTY_22950_PE_11_JAN_24.csv
NIFTY   19750  CE   2024-01-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_19750_CE_18_JAN_24.csv
NIFTY   19850  CE   2024-01-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_19850_CE_18_JAN_24.csv
NIFTY   20150  CE   2024-01-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_20150_CE_18_JAN_24.csv
NIFTY   22650  PE   2024-01-18  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_22650_PE_18_JAN_24.csv
NIFTY   22850  PE   2024-01-18  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_22850_PE_18_JAN_24.csv
NIFTY   23150  PE   2024-01-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_23150_PE_18_JAN_24.csv
