weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,asset_key,underlying_key
False,NSE_FO,ADANI ENERGY SOLUTION LTD,NSE,1782844199000.0,CE,ADANIENSOL,ADANIENSOL,NSE_FO|83445,675.0,20250.0,83445.0,675.0,5.0,EQUITY,EQUITY,ADANIENSOL 1240 CE 30 JUN 26,1240.0,1.0,NSE_EQ|INE931S01010,NSE_EQ|INE931S01010
False,NSE_FO,TUBE INVEST OF INDIA LTD,NSE,1782844199000.0,PE,TIINDIA,TIINDIA,NSE_FO|175519,200.0,8000.0,175519.0,200.0,5.0,EQUITY,EQUITY,TIINDIA 3240 PE 30 JUN 26,3240.0,1.0,NSE_EQ|INE974X01010,NSE_EQ|INE974X01010
False,NSE_FO,ADANI ENERGY SOLUTION LTD,NSE,1782844199000.0,PE,ADANIENSOL,ADANIENSOL,NSE_FO|83444,675.0,20250.0,83444.0,675.0,5.0,EQUITY,EQUITY,ADANIENSOL 1200 PE 30 JUN 26,1200.0,1.0,NSE_EQ|INE931S01010,NSE_EQ|INE931S01010
False,NSE_FO,TUBE INVEST OF INDIA LTD,NSE,1782844199000.0,CE,TIINDIA,TIINDIA,NSE_FO|175518,200.0,8000.0,175518.0,200.0,5.0,EQUITY,EQUITY,TIINDIA 3240 CE 30 JUN 26,3240.0,1.0,NSE_EQ|INE974X01010,NSE_EQ|INE974X01010
False,NSE_FO,ADANI ENERGY SOLUTION LTD,NSE,1782844199000.0,CE,ADANIENSOL,ADANIENSOL,NSE_FO|83443,675.0,20250.0,83443.0,675.0,5.0,EQUITY,EQUITY,ADANIENSOL 1200 CE 30 JUN 26,1200.0,1.0,NSE_EQ|INE931S01010,NSE_EQ|INE931S01010
False,NSE_FO,TUBE INVEST OF INDIA LTD,NSE,1782844199000.0,PE,TIINDIA,TIINDIA,NSE_FO|175517,200.0,8000.0,175517.0,200.0,5.0,EQUITY,EQUITY,TIINDIA 3200 PE 30 JUN 26,3200.0,1.0,NSE_EQ|INE974X01010,NSE_EQ|INE974X01010
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820542,20.0,1000.0,820542.0,20.0,5.0,INDEX,INDEX,SENSEX 73900 CE 02 JUL 26,73900.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820541,20.0,1000.0,820541.0,20.0,5.0,INDEX,INDEX,SENSEX 71600 CE 02 JUL 26,71600.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820546,20.0,1000.0,820546.0,20.0,5.0,INDEX,INDEX,SENSEX 69300 PE 02 JUL 26,69300.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1830191399000.0,PE,SENSEX,SENSEX,BSE_FO|820545,20.0,1000.0,820545.0,20.0,5.0,INDEX,INDEX,SENSEX 87000 PE 30 DEC 27,87000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,BSE_FO,SENSEX,BSE,1813861799000.0,PE,SENSEX,SENSEX,BSE_FO|820530,20.0,1000.0,820530.0,20.0,5.0,INDEX,INDEX,SENSEX 87000 PE 24 JUN 27,87000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820536,20.0,1000.0,820536.0,20.0,5.0,INDEX,INDEX,SENSEX 77600 CE 02 JUL 26,77600.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820535,20.0,1000.0,820535.0,20.0,5.0,INDEX,INDEX,SENSEX 75300 CE 02 JUL 26,75300.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820534,20.0,1000.0,820534.0,20.0,5.0,INDEX,INDEX,SENSEX 73000 CE 02 JUL 26,73000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820539,20.0,1000.0,820539.0,20.0,5.0,INDEX,INDEX,SENSEX 80000 PE 02 JUL 26,80000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820538,20.0,1000.0,820538.0,20.0,5.0,INDEX,INDEX,SENSEX 79900 CE 02 JUL 26,79900.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820528,20.0,1000.0,820528.0,20.0,5.0,INDEX,INDEX,SENSEX 79000 CE 02 JUL 26,79000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820510,20.0,1000.0,820510.0,20.0,5.0,INDEX,INDEX,SENSEX 71700 PE 02 JUL 26,71700.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820584,20.0,1000.0,820584.0,20.0,5.0,INDEX,INDEX,SENSEX 73200 CE 02 JUL 26,73200.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820581,20.0,1000.0,820581.0,20.0,5.0,INDEX,INDEX,SENSEX 79200 CE 02 JUL 26,79200.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820587,20.0,1000.0,820587.0,20.0,5.0,INDEX,INDEX,SENSEX 77800 CE 02 JUL 26,77800.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820586,20.0,1000.0,820586.0,20.0,5.0,INDEX,INDEX,SENSEX 75500 CE 02 JUL 26,75500.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820573,20.0,1000.0,820573.0,20.0,5.0,INDEX,INDEX,SENSEX 69200 CE 02 JUL 26,69200.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820562,20.0,1000.0,820562.0,20.0,5.0,INDEX,INDEX,SENSEX 77900 PE 02 JUL 26,77900.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820561,20.0,1000.0,820561.0,20.0,5.0,INDEX,INDEX,SENSEX 75600 PE 02 JUL 26,75600.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820560,20.0,1000.0,820560.0,20.0,5.0,INDEX,INDEX,SENSEX 73300 PE 02 JUL 26,73300.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820569,20.0,1000.0,820569.0,20.0,5.0,INDEX,INDEX,SENSEX 81000 PE 02 JUL 26,81000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820567,20.0,1000.0,820567.0,20.0,5.0,INDEX,INDEX,SENSEX 71900 PE 02 JUL 26,71900.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820550,20.0,1000.0,820550.0,20.0,5.0,INDEX,INDEX,SENSEX 77000 PE 02 JUL 26,77000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820553,20.0,1000.0,820553.0,20.0,5.0,INDEX,INDEX,SENSEX 79300 PE 02 JUL 26,79300.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820559,20.0,1000.0,820559.0,20.0,5.0,INDEX,INDEX,SENSEX 71000 PE 02 JUL 26,71000.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102758,9275.0,371000.0,102758.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 78 CE 28 JUL 26,78.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102757,9275.0,371000.0,102757.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 76 PE 28 JUL 26,76.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102756,9275.0,371000.0,102756.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 76 CE 28 JUL 26,76.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102755,9275.0,371000.0,102755.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 74 PE 28 JUL 26,74.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102750,9275.0,371000.0,102750.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 70 CE 28 JUL 26,70.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102754,9275.0,371000.0,102754.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 74 CE 28 JUL 26,74.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102753,9275.0,371000.0,102753.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 72 PE 28 JUL 26,72.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102752,9275.0,371000.0,102752.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 72 CE 28 JUL 26,72.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102751,9275.0,371000.0,102751.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 70 PE 28 JUL 26,70.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102747,9275.0,371000.0,102747.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 66 PE 28 JUL 26,66.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102746,9275.0,371000.0,102746.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 66 CE 28 JUL 26,66.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102745,9275.0,371000.0,102745.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 64 PE 28 JUL 26,64.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,PE,HINDZINC,HINDZINC,NSE_FO|102744,1225.0,36750.0,102744.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 720 PE 25 AUG 26,720.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102749,9275.0,371000.0,102749.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 68 PE 28 JUL 26,68.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102748,9275.0,371000.0,102748.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 68 CE 28 JUL 26,68.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,CE,HINDZINC,HINDZINC,NSE_FO|102743,1225.0,36750.0,102743.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 720 CE 25 AUG 26,720.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,PE,HINDZINC,HINDZINC,NSE_FO|102742,1225.0,36750.0,102742.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 700 PE 25 AUG 26,700.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102741,9275.0,371000.0,102741.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 64 CE 28 JUL 26,64.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102740,9275.0,371000.0,102740.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 62 PE 28 JUL 26,62.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,CE,HINDZINC,HINDZINC,NSE_FO|102736,1225.0,36750.0,102736.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 680 CE 25 AUG 26,680.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,PE,HINDZINC,HINDZINC,NSE_FO|102735,1225.0,36750.0,102735.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 660 PE 25 AUG 26,660.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,CE,HINDZINC,HINDZINC,NSE_FO|102734,1225.0,36750.0,102734.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 660 CE 25 AUG 26,660.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,PE,HINDZINC,HINDZINC,NSE_FO|102733,1225.0,36750.0,102733.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 640 PE 25 AUG 26,640.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,CE,HINDZINC,HINDZINC,NSE_FO|102739,1225.0,36750.0,102739.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 700 CE 25 AUG 26,700.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,PE,HINDZINC,HINDZINC,NSE_FO|102737,1225.0,36750.0,102737.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 680 PE 25 AUG 26,680.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,BSE_FO,SENSEX50,BSE,1782412199000.0,CE,SENSEX50,SENSEX50,BSE_FO|1114600,75.0,1800.0,1114600.0,75.0,5.0,INDEX,INDEX,SENSEX50 22950 CE 25 JUN 26,22950.0,,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,CE,HINDZINC,HINDZINC,NSE_FO|102730,1225.0,36750.0,102730.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 640 CE 25 AUG 26,640.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102725,9275.0,371000.0,102725.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 60 PE 28 JUL 26,60.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
True,BSE_FO,SENSEX,BSE,1783016999000.0,PE,SENSEX,SENSEX,BSE_FO|820595,20.0,1000.0,820595.0,20.0,5.0,INDEX,INDEX,SENSEX 69500 PE 02 JUL 26,69500.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
True,BSE_FO,SENSEX,BSE,1783016999000.0,CE,SENSEX,SENSEX,BSE_FO|820592,20.0,1000.0,820592.0,20.0,5.0,INDEX,INDEX,SENSEX 71800 CE 02 JUL 26,71800.0,,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1787682599000.0,PE,HINDZINC,HINDZINC,NSE_FO|102729,1225.0,36750.0,102729.0,1225.0,5.0,EQUITY,EQUITY,HINDZINC 620 PE 25 AUG 26,620.0,1.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102728,9275.0,371000.0,102728.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 62 CE 28 JUL 26,62.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102768,9275.0,371000.0,102768.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 82 PE 28 JUL 26,82.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102767,9275.0,371000.0,102767.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 82 CE 28 JUL 26,82.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102766,9275.0,371000.0,102766.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 80 PE 28 JUL 26,80.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,CE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102765,9275.0,371000.0,102765.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 80 CE 28 JUL 26,80.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1785263399000.0,PE,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|102763,9275.0,371000.0,102763.0,9275.0,1.0,EQUITY,EQUITY,IDFCFIRSTB 78 PE 28 JUL 26,78.0,1.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019
False,NSE_FO,TITAN COMPANY LIMITED,NSE,1782844199000.0,CE,TITAN,TITAN,NSE_FO|175736,175.0,5250.0,175736.0,175.0,5.0,EQUITY,EQUITY,TITAN 4400 CE 30 JUN 26,4400.0,1.0,NSE_EQ|INE280A01028,NSE_EQ|INE280A01028
False,NSE_FO,TITAN COMPANY LIMITED,NSE,1782844199000.0,PE,TITAN,TITAN,NSE_FO|175735,175.0,5250.0,175735.0,175.0,5.0,EQUITY,EQUITY,TITAN 4300 PE 30 JUN 26,4300.0,1.0,NSE_EQ|INE280A01028,NSE_EQ|INE280A01028
False,NSE_FO,HDFC LIFE INS CO LTD,NSE,1782844199000.0,PE,HDFCLIFE,HDFCLIFE,NSE_FO|97946,1100.0,44000.0,97946.0,1100.0,5.0,EQUITY,EQUITY,HDFCLIFE 625 PE 30 JUN 26,625.0,1.0,NSE_EQ|INE795G01014,NSE_EQ|INE795G01014
False,NSE_FO,TITAN COMPANY LIMITED,NSE,1782844199000.0,CE,TITAN,TITAN,NSE_FO|175734,175.0,5250.0,175734.0,175.0,5.0,EQUITY,EQUITY,TITAN 4300 CE 30 JUN 26,4300.0,1.0,NSE_EQ|INE280A01028,NSE_EQ|INE280A01028
False,NSE_FO,HDFC LIFE INS CO LTD,NSE,1782844199000.0,CE,HDFCLIFE,HDFCLIFE,NSE_FO|97945,1100.0,44000.0,97945.0,1100.0,5.0,EQUITY,EQUITY,HDFCLIFE 625 CE 30 JUN 26,625.0,1.0,NSE_EQ|INE795G01014,NSE_EQ|INE795G01014
False,NSE_FO,TITAN COMPANY LIMITED,NSE,1782844199000.0,PE,TITAN,TITAN,NSE_FO|175733,175.0,5250.0,175733.0,175.0,5.0,EQUITY,EQUITY,TITAN 4200 PE 30 JUN 26,4200.0,1.0,NSE_EQ|INE280A01028,NSE_EQ|INE280A01028
False,NSE_FO,TITAN COMPANY LIMITED,NSE,1782844199000.0,CE,TITAN,TITAN,NSE_FO|175732,175.0,5250.0,175732.0,175.0,5.0,EQUITY,EQUITY,TITAN 4200 CE 30 JUN 26,4200.0,1.0,NSE_EQ|INE280A01028,NSE_EQ|INE280A01028
False,NSE_FO,TITAN COMPANY LIMITED,NSE,1782844199000.0,PE,TITAN,TITAN,NSE_FO|175731,175.0,5250.0,175731.0,175.0,5.0,EQUITY,EQUITY,TITAN 4100 PE 30 JUN 26,4100.0,1.0,NSE_EQ|INE280A01028,NSE_EQ|INE280A01028
False,NSE_FO,TITAN COMPANY LIMITED,NSE,1782844199000.0,CE,TITAN,TITAN,NSE_FO|175730,175.0,5250.0,175730.0,175.0,5.0,EQUITY,EQUITY,TITAN 4100 CE 30 JUN 26,4100.0,1.0,NSE_EQ|INE280A01028,NSE_EQ|INE280A01028
False,NSE_FO,PERSISTENT SYSTEMS LTD,NSE,1787682599000.0,FUT,PERSISTENT,PERSISTENT,NSE_FO|58343,125.0,5000.0,58343.0,125.0,50.0,EQUITY,EQUITY,PERSISTENT FUT 25 AUG 26,0.0,1.0,NSE_EQ|INE262H01021,NSE_EQ|INE262H01021
False,NSE_FO,ONE 97 COMMUNICATIONS LTD,NSE,1787682599000.0,FUT,PAYTM,PAYTM,NSE_FO|58342,725.0,21750.0,58342.0,725.0,10.0,EQUITY,EQUITY,PAYTM FUT 25 AUG 26,0.0,1.0,NSE_EQ|INE982J01020,NSE_EQ|INE982J01020
False,NSE_FO,PATANJALI FOODS LIMITED,NSE,1787682599000.0,FUT,PATANJALI,PATANJALI,NSE_FO|58341,1075.0,53750.0,58341.0,1075.0,5.0,EQUITY,EQUITY,PATANJALI FUT 25 AUG 26,0.0,1.0,NSE_EQ|INE619A01035,NSE_EQ|INE619A01035
False,NSE_FO,PAGE INDUSTRIES LTD,NSE,1787682599000.0,FUT,PAGEIND,PAGEIND,NSE_FO|58340,20.0,600.0,58340.0,20.0,500.0,EQUITY,EQUITY,PAGEIND FUT 25 AUG 26,0.0,1.0,NSE_EQ|INE761H01022,NSE_EQ|INE761H01022
False,NSE_FO,HDFC LIFE INS CO LTD,NSE,1782844199000.0,PE,HDFCLIFE,HDFCLIFE,NSE_FO|97944,1100.0,44000.0,97944.0,1100.0,5.0,EQUITY,EQUITY,HDFCLIFE 615 PE 30 JUN 26,615.0,1.0,NSE_EQ|INE795G01014,NSE_EQ|INE795G01014
False,NSE_FO,THE PHOENIX MILLS LTD,NSE,1787682599000.0,FUT,PHOENIXLTD,PHOENIXLTD,NSE_FO|58347,350.0,14000.0,58347.0,350.0,10.0,EQUITY,EQUITY,PHOENIXLTD FUT 25 AUG 26,0.0,1.0,NSE_EQ|INE211B01039,NSE_EQ|INE211B01039
False,NSE_FO,HDFC LIFE INS CO LTD,NSE,1782844199000.0,CE,HDFCLIFE,HDFCLIFE,NSE_FO|97943,1100.0,44000.0,97943.0,1100.0,5.0,EQUITY,EQUITY,HDFCLIFE 615 CE 30 JUN 26,615.0,1.0,NSE_EQ|INE795G01014,NSE_EQ|INE795G01014
False,NSE_FO,PG ELECTROPLAST LTD,NSE,1787682599000.0,FUT,PGEL,PGEL,NSE_FO|58346,950.0,47500.0,58346.0,950.0,5.0,EQUITY,EQUITY,PGEL FUT 25 AUG 26,0.0,1.0,NSE_EQ|INE457L01029,NSE_EQ|INE457L01029
False,NSE_FO,POWER FIN CORP LTD.,NSE,1787682599000.0,FUT,PFC,PFC,NSE_FO|58345,1300.0,52000.0,58345.0,1300.0,5.0,EQUITY,EQUITY,PFC FUT 25 AUG 26,0.0,1.0,NSE_EQ|INE134E01011,NSE_EQ|INE134E01011
False,NSE_FO,HDFC LIFE INS CO LTD,NSE,1782844199000.0,PE,HDFCLIFE,HDFCLIFE,NSE_FO|97942,1100.0,44000.0,97942.0,1100.0,5.0,EQUITY,EQUITY,HDFCLIFE 605 PE 30 JUN 26,605.0,1.0,NSE_EQ|INE795G01014,NSE_EQ|INE795G01014
False,NSE_FO,HDFC LIFE INS CO LTD,NSE,1782844199000.0,CE,HDFCLIFE,HDFCLIFE,NSE_FO|97941,1100.0,44000.0,97941.0,1100.0,5.0,EQUITY,EQUITY,HDFCLIFE 605 CE 30 JUN 26,605.0,1.0,NSE_EQ|INE795G01014,NSE_EQ|INE795G01014
False,NSE_FO,PETRONET LNG LIMITED,NSE,1787682599000.0,FUT,PETRONET,PETRONET,NSE_FO|58344,1900.0,76000.0,58344.0,1900.0,5.0,EQUITY,EQUITY,PETRONET FUT 25 AUG 26,0.0,1.0,NSE_EQ|INE347G01014,NSE_EQ|INE347G01014
